activity_type,sum,count,score,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,disability,final_result,study_status,withdrawal_status,assessment_engagement_score,submission_timeliness,score_per_weight,module_engagement_rate,repeat_student,performance_by_registration,weighted_engagement,cumulative_score,engagement_consistency,learning_pace,engagement_dropoff,activity_diversity,improvement_rate,id_student,study_method_preference,kmeans_cluster
dualpane,3764,736,71.0,M,London Region,A Level or Equivalent,10-20,0-35,0.0,N,Pass,finished,didn't withdraw,5627.666666666667,0.0,2.971602434077079,0.3901326699834163,0.0,-2.0285714285714285,140691.66666666666,1323.75,154.06648739970203,3.555555555555556,14.428571428571429,9.0,-0.6,387537,Offline Content,0
forumng,912,207,78.33333333333333,F,London Region,Lower Than A Level,10-20,35-55,0.0,N,Fail,finished,didn't withdraw,910.0,-45.333333333333336,78.33333333333333,0.194125159642401,0.0,-1.3742690058479532,0.0,754.1666666666666,72.92945826175415,1.6666666666666667,11.647058823529411,6.0,-1.7647058823529411,387550,Offline Content,1
forumng,2185,965,44.0,M,London Region,A Level or Equivalent,0-10%,0-35,2.0,N,Fail,finished,didn't withdraw,2424.5714285714284,0.6,2.6182336182336186,0.2601190476190476,1.0,-0.4356435643564357,48491.42857142857,808.0,59.57658724615871,4.228571428571429,5.205882352941177,7.0,-0.7647058823529411,387635,Informational,4
dualpane,17580,4320,93.25,M,North Western Region,HE Qualification,10-20,0-35,0.0,N,Pass,finished,didn't withdraw,193775.77777777775,0.25,3.80578093306288,1.822139303482587,0.0,-0.8797169811320755,4844394.444444444,1727.5,867.0010051073431,3.555555555555556,81.6,9.0,-0.1428571428571428,387648,Offline Content,0
externalquiz,938,442,69.5,F,North Western Region,Lower Than A Level,0-10%,0-35,0.0,Y,Withdrawn,unfinished,late withdrawal,2088.333333333333,0.5,5.720538720538721,0.2162286768095896,0.0,-4.9642857142857135,23493.75,659.5,46.4794564219618,1.7222222222222223,8.352941176470589,9.0,0.1764705882352941,387656,Offline Content,4
forumng,2640,1390,72.8,F,Ireland,A Level or Equivalent,20-30%,35-55,0.0,N,Fail,finished,didn't withdraw,996.4285714285714,1.5,23.476315789473684,0.1407249466950959,0.0,-0.37720207253886,8170.714285714285,2620.0,31.19696327526677,2.157142857142857,1.3478260869565215,7.0,-0.2318840579710145,387700,Collaborative,6
forumng,370,132,66.0,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0.0,N,Fail,finished,didn't withdraw,468.1666666666667,7.0,7.75,0.1284722222222222,0.0,-2.869565217391304,5383.916666666667,433.5,26.60428309103402,3.5,7.0,6.0,-1.6363636363636365,387702,Offline Content,4
forumng,18115,3630,87.6,F,Scotland,A Level or Equivalent,10-20,0-35,0.0,N,Distinction,finished,didn't withdraw,70286.0,0.4,23.30743145743146,1.382824427480916,0.0,-0.8673267326732673,1405720.0,2241.2,581.6851048673069,3.66,40.10204081632653,10.0,-0.2857142857142857,387773,Informational,0
forumng,15827,3832,59.435483870967744,M,South East Region,A Level or Equivalent,80-90%,35-55,0.0,N,Fail,finished,didn't withdraw,28828.548387096773,2.8225806451612905,6.076091911349828,0.9489746972059,0.0,-0.814184710561202,369397.1612903226,1993.967741935484,335.131888369039,1.7741935483870968,20.16393442622951,9.0,-0.5081967213114754,387944,Collaborative,5
forumng,25311,7861,85.19402985074628,M,Scotland,HE Qualification,80-90%,0-35,0.0,N,Distinction,finished,didn't withdraw,22633.917910447763,0.0,7.414041027072297,0.7464306212693186,0.0,-1.9596415386071755,539678.3582089553,6002.656716417911,230.213097112048,1.5895522388059702,5.954887218045113,12.0,-0.0977443609022556,387963,Interactive,5
forumng,588,294,75.0,F,South East Region,Lower Than A Level,60-70%,0-35,0.0,Y,Pass,finished,didn't withdraw,108.85714285714286,17.0,15.215538847117797,0.044776119402985,0.0,-1.7045454545454544,1228.530612244898,1876.0,8.923284148787374,2.979591836734694,0.5833333333333334,7.0,0.0,388052,Collaborative,6
dataplus,882,300,40.0,F,South West Region,A Level or Equivalent,10-20,35-55,0.0,N,Fail,finished,didn't withdraw,2389.428571428572,5.5,2.7922077922077926,0.2342007434944238,0.0,-0.4819277108433735,35841.42857142857,300.5,63.536785226536885,3.2857142857142856,13.384615384615383,7.0,-0.1538461538461538,388147,Offline Content,4
forumng,1255,550,62.2,F,London Region,A Level or Equivalent,10-20,0-35,0.0,N,Fail,finished,didn't withdraw,1126.571428571429,5.4,19.003508771929827,0.1494047619047619,0.0,-12.44,9688.514285714286,1140.0,38.315365415075405,-0.2285714285714285,3.0588235294117645,7.0,-0.9117647058823528,388205,Informational,3
forumng,2632,595,71.42857142857143,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0.0,N,Fail,finished,didn't withdraw,994.7142857142856,-34.285714285714285,71.42857142857143,0.1996813595326606,0.0,-71.42857142857143,0.0,1828.571428571429,56.49188732316644,0.6326530612244898,3.583333333333333,7.0,-1.4583333333333333,388259,Collaborative,1
forumng,1491,707,81.71428571428571,F,South West Region,A Level or Equivalent,30-40%,0-35,0.0,N,Fail,finished,didn't withdraw,931.1666666666666,3.142857142857143,29.69423558897243,0.1479166666666666,0.0,-0.6753246753246753,5986.071428571428,1785.571428571429,29.593382582647205,0.6904761904761905,1.7073170731707317,6.0,-0.902439024390244,388360,Resource-Based,6
forumng,1685,725,78.8,F,Yorkshire Region,Lower Than A Level,10-20,35-55,0.0,N,Fail,finished,didn't withdraw,2339.428571428572,5.0,21.940350877192984,0.200595238095238,0.0,-3.94,20119.085714285717,1428.4,58.20710632638215,0.8571428571428571,5.0,7.0,-0.2941176470588235,388410,Informational,4
forumng,3070,1420,84.8,F,Wales,Lower Than A Level,30-40%,0-35,1.0,N,Fail,finished,didn't withdraw,1597.7142857142858,3.8,26.928947368421053,0.1636460554371002,1.0,-1.6627450980392158,13101.257142857145,3046.3,41.83275386663245,1.7571428571428571,1.6231884057971016,7.0,-0.5072463768115942,388432,Collaborative,6
forumng,177,75,66.0,F,Scotland,Lower Than A Level,0-10%,0-35,0.0,N,Fail,finished,didn't withdraw,615.2857142857143,0.0,11.0,0.1053571428571428,0.0,-0.9850746268656716,3076.428571428572,264.0,32.55105879340069,0.0,15.666666666666666,7.0,0.0,388484,Offline Content,3
forumng,15452,3404,87.25,M,East Anglian Region,HE Qualification,70-80%,0-35,0.0,N,Pass,finished,didn't withdraw,61519.625,2.0,13.902777777777777,2.003630705394191,0.0,-3.116071428571429,384497.65625,1432.25,448.7394351348689,5.90625,40.96774193548387,8.0,0.5483870967741935,388538,Offline Content,0
forumng,344,120,77.5,F,Wales,A Level or Equivalent,0-10%,0-35,2.0,N,Fail,finished,didn't withdraw,449.0,-1.5,26.25,0.1069651741293532,1.0,-2.767857142857143,1347.0,505.0,30.371437938040444,-3.5,7.090909090909091,6.0,-0.4545454545454545,388549,Offline Content,3
folder,28848,6948,82.75,M,South Region,A Level or Equivalent,60-70%,0-35,0.0,N,Pass,finished,didn't withdraw,26692.090909090908,-44.41666666666666,54.479582146248816,0.9068276122218032,0.0,-0.9403409090909092,222434.0909090909,5532.333333333333,313.4690499018311,1.121212121212121,8.320610687022901,11.0,-0.1374045801526717,388697,Interactive,5
forumng,2790,845,86.8,M,London Region,HE Qualification,60-70%,0-35,0.0,N,Withdrawn,unfinished,late withdrawal,2783.0,7.0,7.354178743961352,0.3307646710136336,0.0,-12.4,37848.8,1563.2,75.87473090506461,2.685714285714285,6.176470588235294,7.0,0.0588235294117647,388708,Informational,4
forumng,3355,1110,63.8,F,London Region,Lower Than A Level,80-90%,35-55,0.0,N,Pass,finished,didn't withdraw,5757.833333333333,2.0,3.404245217148443,0.4172885572139303,0.0,-0.3584269662921348,115156.66666666669,986.9,91.30172915737374,6.433333333333334,7.448275862068965,6.0,-0.0344827586206896,388722,Informational,4
glossary,6976,1344,77.25,M,South Region,A Level or Equivalent,10-20,35-55,1.0,N,Withdrawn,unfinished,late withdrawal,24962.555555555555,0.25,27.898448773448774,0.7396098388464801,1.0,-2.575,405641.52777777775,1440.5,358.01796532026646,3.8055555555555554,32.857142857142854,9.0,-0.8571428571428571,388738,Offline Content,0
forumng,552,190,38.0,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0.0,Y,Withdrawn,unfinished,late withdrawal,703.2857142857143,2.0,9.958333333333334,0.1636040308239478,0.0,-0.3619047619047619,3164.785714285714,291.0,42.60320371794787,3.5,10.153846153846152,7.0,-1.8461538461538465,388750,Offline Content,4
dataplus,48204,11220,83.5,M,London Region,Lower Than A Level,10-20,0-35,0.0,N,Distinction,finished,didn't withdraw,45410.5,-24.83333333333333,49.71557454890789,1.070628997867804,0.0,-0.4371727748691099,378420.8333333333,7059.666666666667,478.49321348003457,0.625,11.011976047904191,14.0,0.0538922155688622,388754,Interactive,2
forumng,4375,1225,60.6,M,South West Region,A Level or Equivalent,90-100%,35-55,0.0,N,Pass,finished,didn't withdraw,10012.5,-1.8,3.1306521435553694,0.5441542288557213,0.0,-0.3293478260869565,200250.0,937.3,152.60204801204756,6.533333333333333,15.0,6.0,0.4482758620689655,388885,Informational,4
dualpane,312,53,83.0,M,Scotland,A Level or Equivalent,80-90%,35-55,0.0,N,Fail,finished,didn't withdraw,626.0,0.0,4.882352941176471,0.1663113006396588,0.0,-3.608695652173913,10016.0,332.0,55.1810871671842,0.0,21.0,7.0,0.0,388912,Offline Content,3
dualpane,5416,1060,89.25,M,North Region,A Level or Equivalent,70-80%,35-55,0.0,N,Pass,finished,didn't withdraw,12594.777777777776,-0.5,3.643509127789047,0.5613598673300166,0.0,-0.7315573770491803,314869.44444444444,1653.75,233.8268522334354,3.5277777777777777,21.88571428571429,9.0,-0.1428571428571428,388923,Offline Content,0
externalquiz,30856,9289,90.14285714285714,M,North Region,HE Qualification,10-20,35-55,0.0,N,Pass,finished,didn't withdraw,142044.3,-7.285714285714286,4.760841371873904,1.6888888888888889,0.0,-0.4552669552669552,4058408.5714285714,3198.928571428572,590.4884885181621,3.2142857142857144,26.89855072463768,10.0,0.1594202898550724,388947,Collaborative,0
forumng,4200,1890,61.4,F,South East Region,A Level or Equivalent,80-90%,0-35,0.0,N,Fail,finished,didn't withdraw,3024.428571428572,2.8,18.12894736842105,0.2238805970149253,0.0,-0.6673913043478261,29941.842857142856,2225.2,60.05311658518815,2.257142857142857,2.652173913043478,7.0,-0.6086956521739131,388975,Collaborative,6
externalquiz,3880,1270,60.2,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0.0,N,Fail,finished,didn't withdraw,4469.75,-0.2,4.12062192062192,0.371647509578544,0.0,-0.940625,71516.0,1256.9,97.41136668261235,3.525,7.692307692307692,8.0,-0.8461538461538461,389025,Informational,4
forumng,11880,3090,87.8,F,South Region,A Level or Equivalent,80-90%,0-35,0.0,N,Distinction,finished,didn't withdraw,19521.25,1.6,23.382456140350875,0.5541044776119403,0.0,-3.251851851851852,193260.375,3579.1,261.6524896049255,1.9,10.291139240506327,8.0,-0.2531645569620253,389101,Collaborative,5
dualpane,51634,8965,69.45454545454545,M,Wales,A Level or Equivalent,30-40%,0-35,0.0,N,Pass,finished,didn't withdraw,61412.230769230766,-14.181818181818182,45.53910903910904,1.347301951779564,0.0,-1.8771498771498771,418719.7552447552,5010.090909090909,562.2572850613411,-0.2937062937062937,13.619718309859154,13.0,-0.056338028169014,389208,Interactive,2
forumng,4110,1480,80.7,F,Wales,A Level or Equivalent,30-40%,0-35,0.0,N,Pass,finished,didn't withdraw,1589.0,11.2,25.613157894736844,0.219551282051282,0.0,-2.3057142857142856,13029.8,3297.1,47.86568100133455,1.7625,1.9873417721518989,8.0,-0.1518987341772152,389249,Collaborative,4
forumng,1056,306,80.66666666666667,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0.0,N,Fail,finished,didn't withdraw,886.7142857142857,1.0,14.733333333333333,0.1869357408390865,0.0,-2.602150537634409,5320.285714285715,882.6666666666666,42.07034924640258,0.4285714285714285,6.5,7.0,0.7,389250,Offline Content,3
forumng,10380,2504,89.25,M,North Western Region,A Level or Equivalent,30-40%,0-35,0.0,N,Pass,finished,didn't withdraw,37470.444444444445,-0.75,3.6739350912778894,1.1964038727524204,0.0,-0.8263888888888888,936761.1111111112,1656.25,297.1218124415833,3.305555555555556,25.6,9.0,-0.4285714285714285,389267,Offline Content,0
forumng,24952,7966,45.97058823529412,F,South West Region,Lower Than A Level,60-70%,35-55,0.3529411764705882,N,Withdrawn,unfinished,late withdrawal,18845.70588235294,0.0808823529411764,5.76102423648053,0.7432217714672076,0.3529411764705882,-0.3373341983852364,281524.7205882353,3006.3970588235293,191.0017623023787,1.5588235294117647,4.311111111111111,12.0,0.0518518518518518,389362,Collaborative,5
forumng,9856,3586,84.45454545454545,M,Wales,A Level or Equivalent,10-20,0-35,0.0,N,Distinction,finished,didn't withdraw,13255.142857142857,5.454545454545454,23.241626794258373,0.5333333333333333,0.0,-4.691919191919192,120501.2987012987,3299.6363636363635,158.40869859156624,1.6493506493506491,5.934210526315789,7.0,-0.131578947368421,389369,Collaborative,6
forumng,4675,2112,68.72727272727273,F,East Midlands Region,Lower Than A Level,10-20,0-35,2.0,Y,Fail,finished,didn't withdraw,2420.8571428571427,1.181818181818182,22.030303030303028,0.226545842217484,1.0,-1.9636363636363636,22007.79220779221,2727.0,41.63274809913121,1.974025974025974,1.486842105263158,7.0,-0.631578947368421,389471,Collaborative,6
externalquiz,7168,2415,85.28571428571429,M,Scotland,HE Qualification,70-80%,35-55,0.0,N,Pass,finished,didn't withdraw,6863.888888888889,-3.2857142857142856,4.637811565675781,0.4359301830566198,0.0,-2.244360902255639,196111.11111111112,2735.714285714286,94.51377172981184,3.4603174603174605,4.435483870967742,9.0,-0.2258064516129032,389639,Collaborative,4
forumng,15528,3928,77.08333333333333,M,South West Region,HE Qualification,70-80%,35-55,1.3333333333333333,N,Fail,finished,didn't withdraw,6276.1,-95.91666666666669,52.126068376068375,0.5376942139234671,0.6666666666666666,-1.6902557319223983,34721.875,4781.083333333333,120.41681113267094,0.6916666666666667,3.4201680672268906,11.0,-0.2605042016806723,389759,Collaborative,5
forumng,2915,1058,80.4375,F,East Midlands Region,A Level or Equivalent,10-20,0-35,1.6875,Y,Fail,finished,didn't withdraw,5068.65625,6.5625,5.223824786324786,0.3786895963001383,1.0,-2.6121002906976742,98826.5625,1254.0,93.80843877543144,-1.8125,11.193548387096774,13.0,0.7741935483870968,389773,Offline Content,5
forumng,1677,696,77.0,M,North Western Region,A Level or Equivalent,70-80%,0-35,1.0,N,Withdrawn,unfinished,late withdrawal,2260.3,-72.66666666666667,32.55555555555556,0.2078066914498141,1.0,-1.7111111111111112,18835.83333333333,1206.5,53.99128282130048,0.9333333333333332,5.551724137931035,10.0,-1.3448275862068966,389853,Offline Content,4
externalquiz,12845,5733,70.14285714285714,M,London Region,Lower Than A Level,50-60%,0-35,0.0,N,Pass,finished,didn't withdraw,28124.3,-0.2857142857142857,3.830071791882259,0.7614107883817427,0.0,-0.987927565392354,803551.4285714285,2509.6428571428573,184.88419799070624,3.0,7.927536231884058,10.0,-0.1014492753623188,390026,Collaborative,0
forumng,15898,5591,80.62352941176471,M,Wales,A Level or Equivalent,30-40%,0-35,0.0,N,Pass,finished,didn't withdraw,24512.964705882358,-1.2470588235294118,4.067853240732727,0.706522828723186,0.0,-3.3640056022408964,697653.4117647059,3359.917647058824,217.5193722658384,1.6,8.761904761904763,11.0,0.0238095238095238,390029,Collaborative,5
forumng,7446,2238,83.0,M,North Region,A Level or Equivalent,30-40%,35-55,0.0,N,Fail,finished,didn't withdraw,9551.777777777776,-0.3333333333333333,16.45204178537512,0.5125980999586948,0.0,-4.15,159196.2962962963,2288.1666666666665,135.67979322400288,-0.5925925925925926,7.943396226415095,9.0,-0.1132075471698113,390070,Collaborative,5
externalquiz,10244,3861,81.46153846153847,F,North Region,Lower Than A Level,20-30%,0-35,0.0,N,Fail,finished,didn't withdraw,4165.888888888889,0.2307692307692307,11.996356452333448,0.3648148148148148,0.0,-1.3576923076923078,63129.23931623931,4823.307692307692,70.07772094738868,1.752136752136752,1.6206896551724137,9.0,-0.2586206896551724,390210,Collaborative,5
forumng,4770,1940,83.9,F,South East Region,Lower Than A Level,60-70%,0-35,3.0,N,Pass,finished,didn't withdraw,4269.0,4.8,26.7561403508772,0.2839285714285714,1.0,-5.593333333333334,35005.8,3006.6,86.24775329386942,1.6142857142857143,3.724637681159421,7.0,-0.3478260869565217,390220,Collaborative,6
externalquiz,14443,6409,76.23076923076923,M,South Region,Lower Than A Level,50-60%,0-35,0.0,Y,Pass,finished,didn't withdraw,8354.545454545454,-2.1538461538461537,12.08475534582116,0.4208333333333333,0.0,-1.6219312602291327,118891.6083916084,5496.2307692307695,104.07743596023272,1.4335664335664335,2.218309859154929,11.0,-0.0422535211267605,390233,Collaborative,5
dataplus,49080,11148,76.91666666666667,M,Scotland,Lower Than A Level,90-100%,0-35,2.0,N,Fail,finished,didn't withdraw,50018.15384615384,-0.9166666666666666,46.55401234567901,1.310897435897436,1.0,-3.204861111111111,416817.9487179487,6050.25,467.9990965188199,-0.358974358974359,10.07741935483871,13.0,-0.0709677419354838,390400,Interactive,2
dualpane,971,206,82.0,M,Wales,Lower Than A Level,50-60%,0-35,1.0,N,Withdrawn,unfinished,normal withdrawal,2933.833333333333,-1.0,6.0740740740740735,0.3371527777777778,1.0,-3.1538461538461537,36672.91666666666,533.0,136.956833500283,0.0,44.81818181818182,12.0,0.0,390440,Offline Content,3
forumng,4125,2354,87.36363636363636,F,South Region,A Level or Equivalent,90-100%,0-35,0.0,Y,Distinction,finished,didn't withdraw,2506.0,12.0,24.166666666666664,0.2232142857142857,0.0,-0.3971074380165289,22781.81818181818,3411.818181818182,42.15149013143844,1.6493506493506491,1.5263157894736843,7.0,0.0657894736842105,390442,Collaborative,6
forumng,1380,594,60.833333333333336,F,East Anglian Region,HE Qualification,70-80%,35-55,0.0,N,Fail,finished,didn't withdraw,943.3333333333334,2.333333333333333,19.1593567251462,0.1597222222222222,0.0,-0.6541218637992832,6917.777777777777,1137.3333333333333,31.45972481943041,0.8055555555555556,2.628571428571429,6.0,-0.6857142857142857,390461,Resource-Based,6
externalquiz,1871,1034,73.375,M,London Region,Post Graduate Qualification,10-20,35-55,0.375,N,Withdrawn,unfinished,late withdrawal,679.8125,-36.8125,4.928430928430928,0.1118980506566055,0.375,-2.120394736842105,10960.3125,2399.8125,23.155610371282958,-0.359375,1.3015873015873016,8.0,-0.1111111111111111,390556,Resource-Based,3
externalquiz,14721,5250,74.0,F,Scotland,Lower Than A Level,0-10%,0-35,0.0,N,Pass,finished,didn't withdraw,28216.7,-3.142857142857143,4.184460163243756,0.8057471264367816,0.0,-1.2758620689655171,806191.4285714285,2658.714285714286,195.95033014531504,3.128571428571429,7.6521739130434785,10.0,-0.4492753623188406,390690,Collaborative,0
externalquiz,2178,1122,64.0,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0.0,N,Pass,finished,didn't withdraw,1762.0,0.1666666666666666,4.886752136752137,0.1731870229007633,0.0,-1.6842105263157894,29366.666666666668,1567.1666666666667,48.94270423538467,3.6458333333333335,3.0851063829787235,8.0,0.2765957446808511,390849,Collaborative,4
forumng,3707,1431,68.68627450980392,M,Scotland,A Level or Equivalent,0-10%,0-35,0.5882352941176471,N,Pass,finished,didn't withdraw,3082.705882352941,-18.980392156862745,3.959226310269954,0.2707305915208562,0.5882352941176471,-1.581209150326797,55688.23529411765,1801.6078431372548,70.97534507026464,4.215686274509804,5.36,7.0,0.04,390890,Collaborative,4
