id_student,code_module,code_presentation,activity_type,sum,count,assessment_type,date,weight,date_submitted,is_banked,score,date_registration,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,module_presentation_length,study_status,withdrawal_status,assessment_engagement_score,submission_timeliness,score_per_weight,module_engagement_rate,repeat_student,performance_by_registration,banked_assessment_ratio,time_since_registration,weighted_engagement,cumulative_score,engagement_consistency,learning_pace,engagement_dropoff,activity_diversity,improvement_rate,study_method_preference
165733,DDD,2013B,forumng,38542,13822,CMA,113.01,13.725,114.0,0,54.975,-89.92,M,Scotland,A Level or Equivalent,20-30%,0-35,0.14,60.6,Y,Fail,244.22,finished,didn't withdraw,25923.89,0.99,9.685063032601823,0.7966614124594446,0.14,-0.6196582286760858,0.0,202.93,368789.41,4992.205,214.16774973166616,0.81,3.0,12.0,-0.06532663316582915,Interactive
165806,FFF,2013B,forumng,17940,3636,CMA,167.16666666666666,8.333333333333334,169.5,0,56.333333333333336,-11.0,F,London Region,A Level or Equivalent,30-40%,0-35,0.0,60.0,N,Fail,240.0,finished,didn't withdraw,7206.454545454545,2.3333333333333335,37.88603988603988,0.5662878787878788,0.0,-5.633333333333334,0.0,178.16666666666666,60053.78787878788,3797.75,202.18566988677557,-0.36363636363636365,5.33587786259542,11.0,-0.6259541984732825,Collaborative
165823,BBB,2013J,forumng,74,45,TMA,19.0,5.0,9.0,0,65.0,-145.0,F,Yorkshire Region,Lower Than A Level,10-20,35-55,0.0,60.0,N,Withdrawn,268.0,unfinished,normal withdrawal,119.85714285714286,-10.0,10.833333333333334,0.039445628997867806,0.0,-0.4513888888888889,0.0,164.0,599.2857142857143,260.0,11.043205193800437,0.0,4.833333333333333,7.0,0.0,Offline Content
165904,BBB,2014B,forumng,10593,5027,TMA,108.0909090909091,9.090909090909092,107.9090909090909,0,93.18181818181819,-67.0,F,South Region,A Level or Equivalent,30-40%,0-35,1.0,120.0,N,Distinction,234.0,finished,didn't withdraw,11432.142857142857,-0.18181818181818182,25.30701754385965,0.5879120879120878,1.0,-1.4118457300275482,0.0,175.0909090909091,103928.57142857143,3639.5454545454545,101.80223714988688,1.844155844155844,4.092105263157895,7.0,-0.06578947368421052,Collaborative
166123,FFF,2014J,dataplus,34944,7392,CMA,182.66666666666666,8.333333333333334,135.5,0,75.58333333333333,-28.0,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0.0,60.0,N,Pass,269.0,finished,didn't withdraw,28050.0,-47.166666666666664,47.18233618233618,0.8327137546468402,0.0,-2.7993827160493825,0.0,210.66666666666666,233750.0,5947.833333333333,373.4185233064732,0.8717948717948718,8.696774193548388,13.0,-0.04516129032258064,Interactive
166160,CCC,2014B,forumng,9480,1338,CMA,97.33333333333333,5.666666666666667,99.33333333333333,0,100.0,-25.0,F,South Region,HE Qualification,80-90%,0-35,0.0,30.0,N,Distinction,241.0,finished,didn't withdraw,62697.0,2.0,18.98148148148148,1.4568925772245274,0.0,-4.166666666666667,0.0,122.33333333333333,355283.0,1400.0,846.8878925596366,7.0,103.53846153846153,9.0,0.0,Offline Content
166183,GGG,2013J,forumng,784,287,CMA,182.0,0.0,193.85714285714286,0,72.14285714285714,-44.0,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0.0,30.0,Y,Fail,261.0,finished,didn't withdraw,303.8333333333333,11.857142857142858,72.14285714285714,0.07151979565772669,0.0,-1.6777408637873752,0.0,226.0,0.0,1586.7857142857142,21.499480046652817,-0.047619047619047616,1.4634146341463414,6.0,-1.951219512195122,Collaborative
166327,FFF,2013B,dataplus,44004,10824,CMA,167.16666666666666,8.333333333333334,126.16666666666667,0,80.91666666666667,-28.0,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0.0,60.0,Y,Pass,240.0,finished,didn't withdraw,56079.769230769234,-41.0,50.73504273504274,1.1753205128205129,0.0,-2.996913580246914,0.0,195.16666666666666,467331.41025641025,6360.833333333333,490.88488287806683,0.7628205128205128,11.703225806451613,13.0,0.051612903225806445,Interactive
166342,DDD,2013B,externalquiz,11340,5194,CMA,118.42857142857143,14.285714285714286,118.42857142857143,0,87.35714285714286,-27.0,M,North Region,A Level or Equivalent,10-20,0-35,0.0,60.0,N,Pass,240.0,finished,didn't withdraw,5452.454545454545,0.0,13.575242711345966,0.3068181818181818,0.0,-3.35989010989011,0.0,145.42857142857142,77892.20779220779,6789.285714285715,82.87180573260875,1.3376623376623376,1.4901960784313726,11.0,-0.0784313725490196,Collaborative
166421,FFF,2013B,dualpane,36608,7249,CMA,167.27272727272728,6.818181818181818,95.0909090909091,0,85.27272727272727,-22.0,M,South Region,Lower Than A Level,50-60%,0-35,0.0,60.0,N,Pass,240.0,finished,didn't withdraw,33225.166666666664,-72.18181818181819,56.12224812224812,1.1555555555555554,0.0,-4.0606060606060606,0.0,189.27272727272728,226535.22727272726,5678.636363636364,354.1836688030934,1.0227272727272727,6.977099236641221,12.0,-0.11450381679389313,Interactive
166713,DDD,2013B,externalquiz,31122,11060,CMA,118.42857142857143,14.285714285714286,118.57142857142857,0,84.78571428571429,-29.0,M,North Region,Lower Than A Level,30-40%,0-35,0.0,60.0,N,Pass,240.0,finished,didn't withdraw,34089.11111111111,0.14285714285714285,13.012441197100902,1.0291666666666668,0.0,-3.0280612244897958,0.0,147.42857142857142,486987.3015873016,5396.642857142857,214.19647055915743,1.6349206349206349,4.832,9.0,-0.096,Collaborative
166988,DDD,2013B,externalquiz,12908,6804,CMA,118.42857142857143,14.285714285714286,117.85714285714286,0,73.78571428571429,-37.0,F,London Region,HE Qualification,70-80%,0-35,0.0,90.0,N,Pass,240.0,finished,didn't withdraw,8211.9,-0.5714285714285714,11.785528634396053,0.38416666666666666,0.0,-2.049603174603175,0.0,155.42857142857142,117312.85714285714,5241.428571428572,89.24940400421681,1.457142857142857,1.9640287769784173,10.0,-0.09352517985611511,Collaborative
167106,FFF,2014B,dataplus,33132,7464,CMA,171.0,8.333333333333334,131.66666666666666,0,56.25,-79.0,M,East Anglian Region,Lower Than A Level,30-40%,35-55,2.0,60.0,N,Pass,241.0,finished,didn't withdraw,27571.153846153848,-39.333333333333336,35.17034662867996,0.8812639642515162,1.0,-0.7211538461538461,0.0,250.0,229759.61538461538,4421.583333333333,404.21154572484755,0.40384615384615385,9.948387096774194,13.0,0.10322580645161289,Interactive
167557,FFF,2013B,forumng,2564,656,CMA,127.5,6.25,29.0,0,88.25,-61.0,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0.0,60.0,Y,Withdrawn,240.0,unfinished,late withdrawal,2021.125,-98.5,47.50925925925926,0.3338541666666667,0.0,-1.4708333333333332,0.0,188.5,12632.03125,1454.0,63.47859685015507,0.71875,5.612903225806452,8.0,0.2903225806451613,Offline Content
167717,DDD,2013B,externalquiz,2002,833,CMA,60.857142857142854,6.0,62.285714285714285,0,46.285714285714285,-25.0,M,London Region,A Level or Equivalent,40-50%,0-35,0.0,60.0,N,Fail,240.0,finished,didn't withdraw,455.27272727272725,1.4285714285714286,9.088577653283537,0.10833333333333334,0.0,-1.9285714285714286,0.0,85.85714285714286,2731.6363636363635,1816.7142857142858,29.23588278306751,0.7272727272727273,1.236842105263158,11.0,-0.02631578947368421,Collaborative
167759,FFF,2013B,dualpane,16216,4192,CMA,146.75,9.375,75.75,0,64.875,-23.0,M,Yorkshire Region,A Level or Equivalent,50-60%,35-55,1.0,180.0,N,Fail,240.0,finished,didn't withdraw,14822.583333333334,-71.0,40.74305555555556,0.7038194444444444,1.0,-2.9488636363636362,0.0,169.75,138961.71875,3177.75,215.79384248893754,1.25,7.726315789473684,12.0,-0.24210526315789474,Interactive
167791,EEE,2014B,forumng,12445,3520,TMA,92.35211267605634,16.028169014084508,96.04225352112677,0,77.53521126760563,-109.0,M,North Western Region,A Level or Equivalent,20-30%,35-55,0.0,60.0,N,Distinction,241.0,finished,didn't withdraw,15037.042253521127,3.6901408450704225,6.574625587648042,0.7273099175968675,0.0,-0.7179186228482003,0.0,201.35211267605635,184116.0,2588.3098591549297,201.818177228811,2.028169014084507,9.757142857142858,9.0,0.38571428571428573,Collaborative
167906,AAA,2013J,dataplus,7550,2575,TMA,114.2,20.0,117.0,0,69.4,-117.0,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0.0,60.0,N,Pass,268.0,finished,didn't withdraw,26589.571428571428,2.8,3.5938276776986453,0.8049040511727079,0.0,-0.5982758620689655,0.0,231.2,531791.4285714285,1240.4,209.31380486619375,5.6,17.11764705882353,7.0,0.4411764705882353,Informational
167945,DDD,2014J,externalquiz,1437,639,TMA,41.0,8.333333333333334,54.0,0,46.0,-30.0,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0.0,90.0,N,Withdrawn,262.0,unfinished,late withdrawal,1914.111111111111,13.0,5.065656565656566,0.20313825275657338,0.0,-1.5862068965517242,0.0,71.0,15950.925925925925,641.3333333333334,47.95377047286378,1.8518518518518519,5.3076923076923075,9.0,0.3076923076923077,Offline Content
167961,AAA,2014J,dataplus,10645,3070,TMA,114.2,20.0,114.2,0,76.0,-44.0,M,South West Region,HE Qualification,70-80%,55<=,0.0,60.0,N,Pass,269.0,finished,didn't withdraw,43680.333333333336,0.0,4.095796676441838,0.8793886823626601,0.0,-1.7674418604651163,0.0,158.2,873606.6666666666,1744.6,368.40445631716165,4.355555555555555,27.068181818181817,9.0,0.06818181818181818,Informational
168178,CCC,2014B,forumng,10344,2728,CMA,114.25,12.5,116.125,0,45.875,-109.0,M,London Region,A Level or Equivalent,40-50%,35-55,0.0,30.0,Y,Pass,241.0,finished,didn't withdraw,13607.714285714286,1.875,5.258982487922705,0.7664493183165383,0.0,-0.42476851851851855,0.0,223.25,170096.42857142858,1290.0,228.19176260215994,3.2142857142857144,12.909090909090908,7.0,-0.2727272727272727,Collaborative
168229,FFF,2013J,dataplus,81180,19080,CMA,176.5,8.333333333333334,113.91666666666667,0,93.75,-36.0,M,North Western Region,A Level or Equivalent,70-80%,35-55,0.0,90.0,N,Distinction,268.0,finished,didn't withdraw,139515.92857142858,-62.583333333333336,56.54973884140551,1.8030383795309166,0.0,-2.6785714285714284,0.0,212.5,1162632.738095238,7916.416666666667,733.1181387086795,0.6607142857142857,15.802395209580839,14.0,0.08383233532934131,Interactive
168243,DDD,2013B,externalquiz,322,136,CMA,24.0,4.75,24.0,0,15.0,-99.0,M,Wales,Lower Than A Level,20-30%,0-35,2.0,180.0,Y,Withdrawn,240.0,unfinished,normal withdrawal,248.14285714285714,0.0,5.0,0.09583333333333333,1.0,-0.15306122448979592,0.0,123.0,1178.6785714285713,120.0,14.57078214467886,-0.14285714285714285,3.6923076923076925,7.0,-2.3076923076923075,Offline Content
168843,DDD,2014J,externalquiz,1860,892,TMA,79.5,16.25,79.25,0,51.0,-27.0,F,South Region,A Level or Equivalent,80-90%,0-35,1.0,120.0,N,Withdrawn,262.0,unfinished,late withdrawal,2649.0,-0.25,5.603729603729604,0.22185114503816794,1.0,-1.9615384615384617,0.0,106.5,43046.25,872.75,50.4545467755145,3.96875,4.580645161290323,8.0,-2.3225806451612905,Offline Content
168936,AAA,2013J,dataplus,3725,1510,TMA,114.2,20.0,114.2,0,66.4,-32.0,F,West Midlands Region,Lower Than A Level,10-20,35-55,0.0,60.0,N,Pass,268.0,finished,didn't withdraw,8980.0,0.0,3.6325094260578132,0.39712153518123666,0.0,-2.141935483870968,0.0,146.2,179600.0,1206.2,113.03416602547938,5.6,7.88235294117647,7.0,-0.4411764705882353,Informational
169008,BBB,2014J,forumng,4550,1170,TMA,107.2,20.0,106.4,0,61.2,9.0,M,Ireland,Lower Than A Level,10-20,35-55,0.0,60.0,N,Pass,262.0,finished,didn't withdraw,4550.111111111111,-0.8,22.203968253968256,0.3859202714164546,0.0,6.119999999999999,0.0,98.2,91002.22222222222,1437.2,104.02517663401188,4.088888888888889,6.931818181818182,9.0,-1.4772727272727275,Informational
169079,DDD,2013J,externalquiz,12824,4697,TMA,131.71428571428572,28.571428571428573,131.42857142857142,0,94.42857142857143,-54.0,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0.0,120.0,N,Distinction,261.0,finished,didn't withdraw,23034.4,-0.2857142857142857,5.018571318429875,0.7019157088122605,0.0,-1.7816711590296497,0.0,185.71428571428572,658125.7142857143,3351.9285714285716,182.16369450086063,3.0428571428571427,7.6231884057971016,10.0,-0.028985507246376812,Collaborative
169213,BBB,2013J,forumng,3652,1650,TMA,120.18181818181819,9.090909090909092,121.0,0,67.54545454545455,-195.0,F,London Region,A Level or Equivalent,30-40%,0-35,1.0,60.0,N,Pass,268.0,finished,didn't withdraw,1549.0,0.8181818181818182,18.78708133971292,0.1769722814498934,1.0,-0.34817244611059045,0.0,315.1818181818182,14081.818181818182,2645.6363636363635,37.28285501668949,1.974025974025974,1.5394736842105263,7.0,-0.25,Collaborative
169297,CCC,2014J,forumng,2000,565,CMA,74.0,9.6,77.0,0,75.0,-38.0,M,Scotland,A Level or Equivalent,80-90%,0-35,0.0,60.0,N,Withdrawn,269.0,unfinished,late withdrawal,1509.857142857143,3.0,11.29842995169082,0.21242697822623474,0.0,-2.027027027027027,0.0,112.0,14494.628571428571,1357.8,83.27034033695271,2.5142857142857142,7.352941176470587,7.0,-0.2647058823529412,Informational
169380,CCC,2014B,forumng,4965,1915,CMA,92.2,6.8,93.4,0,77.4,-34.0,M,East Midlands Region,A Level or Equivalent,50-60%,35-55,0.0,60.0,N,Pass,241.0,finished,didn't withdraw,9201.888888888889,1.2,12.218333333333334,0.45781466113416325,0.0,-2.3454545454545457,0.0,126.2,62572.84444444445,1783.4,127.58152473828432,0.2222222222222222,8.318181818181818,9.0,0.18181818181818182,Informational
169400,BBB,2014J,glossary,6040,1365,TMA,107.2,20.0,106.8,0,89.8,-39.0,F,Wales,HE Qualification,90-100%,0-35,0.0,120.0,N,Distinction,262.0,finished,didn't withdraw,17926.85714285714,-0.4,23.374675324675326,0.658669574700109,0.0,-2.363157894736842,0.0,146.2,358537.14285714284,1621.2,300.6683032370199,5.228571428571429,26.029411764705884,7.0,-0.4117647058823529,Informational
169490,FFF,2013B,forumng,21976,4736,TMA,139.75,12.5,96.75,0,75.0,-144.0,M,London Region,Lower Than A Level,40-50%,0-35,0.0,60.0,N,Fail,240.0,finished,didn't withdraw,25002.454545454544,-43.0,29.335826210826212,1.040530303030303,0.0,-0.5244755244755245,0.0,283.75,312530.6818181818,3333.875,329.86464403688353,1.6477272727272727,13.10344827586207,11.0,0.01149425287356322,Interactive
169515,BBB,2013B,forumng,424,182,TMA,33.0,11.5,21.0,0,59.0,-50.0,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0.0,60.0,N,Withdrawn,240.0,unfinished,late withdrawal,865.5,-12.0,7.096491228070175,0.14722222222222223,0.0,-1.2040816326530612,0.0,83.0,9953.25,389.0,32.12287016875652,4.333333333333333,8.181818181818182,6.0,-2.0,Offline Content
169596,FFF,2014J,forumng,3726,1407,TMA,56.666666666666664,16.666666666666668,62.666666666666664,0,72.0,-14.0,M,West Midlands Region,Lower Than A Level,80-90%,35-55,2.0,90.0,N,Fail,269.0,finished,didn't withdraw,11350.454545454546,6.0,4.454890788224121,0.4197363974315647,1.0,-5.538461538461538,0.0,70.66666666666667,189174.24242424243,1222.6666666666667,152.7543705668441,2.5454545454545454,16.09375,11.0,0.125,Offline Content
169858,FFF,2013B,forumng,15552,4776,CMA,167.16666666666666,8.333333333333334,166.75,0,78.66666666666667,-4.0,M,South East Region,A Level or Equivalent,50-60%,0-35,2.0,90.0,N,Pass,240.0,finished,didn't withdraw,6348.545454545455,-0.4166666666666667,49.253679962013294,0.4909090909090909,1.0,-26.222222222222225,0.0,171.16666666666666,52904.545454545456,5251.0,144.8093149012354,-0.30303030303030304,4.015267175572519,11.0,-0.11450381679389313,Interactive
169894,DDD,2014J,externalquiz,5332,1964,TMA,69.14102564102564,11.570512820512821,70.94871794871794,0,87.73076923076923,-67.15384615384616,M,South West Region,HE Qualification,20-30%,0-35,1.6153846153846154,60.0,N,Pass,251.84615384615384,finished,didn't withdraw,2867.871794871795,1.8076923076923077,11.276073034557198,0.26932700463234815,0.5384615384615384,-1.5993589743589745,0.0,136.2948717948718,40342.756410256414,3377.1153846153848,72.6333926208168,2.1794871794871793,3.506493506493506,9.0,0.3246753246753247,Collaborative
169908,FFF,2013J,forumng,1929,633,TMA,100.66666666666667,8.333333333333334,29.0,0,71.0,-73.0,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0.0,60.0,N,Fail,268.0,finished,didn't withdraw,3017.375,-71.66666666666667,25.93827160493827,0.29990671641791045,0.0,-0.986111111111111,0.0,173.66666666666666,25144.791666666668,885.8333333333334,63.26123375063258,0.9166666666666666,7.521739130434782,8.0,0.21739130434782608,Offline Content
170025,DDD,2013B,forumng,8786,5384,CMA,111.67469879518072,13.650602409638553,111.87951807228916,0,63.765060240963855,-84.66265060240964,F,East Anglian Region,HE Qualification,90-100%,0-35,0.0,60.0,N,Pass,240.0722891566265,finished,didn't withdraw,4364.240963855422,0.20481927710843373,10.544946527890783,0.22051671415954271,0.0,-0.7686101549053356,0.0,196.33734939759037,62283.74096385542,5129.246987951808,63.021840010938796,1.2650602409638554,1.3454545454545455,12.0,0.06060606060606061,Collaborative
170030,FFF,2013J,forumng,29868,10684,CMA,159.66363636363636,9.545454545454545,160.74545454545455,0,86.86363636363636,-55.74545454545454,M,Wales,HE Qualification,20-30%,0-35,0.7090909090909091,60.0,N,Distinction,268.2909090909091,finished,didn't withdraw,13964.218181818182,1.0818181818181818,39.99530742204655,0.5061721638512405,0.7090909090909091,-1.5908625752245835,0.0,215.4090909090909,125960.0,9573.74090909091,198.48190639148618,0.7272727272727273,3.65296803652968,13.0,-0.0228310502283105,Interactive
170165,FFF,2013B,dataplus,45684,8916,CMA,167.16666666666666,8.333333333333334,165.66666666666666,0,74.08333333333333,-180.0,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0.0,270.0,N,Pass,240.0,finished,didn't withdraw,39717.307692307695,-1.5,44.71486229819563,1.2201923076923076,0.0,-0.4138733705772812,0.0,347.1666666666667,330977.5641025641,5814.75,468.27268253755534,-0.3525641025641026,10.819354838709678,13.0,0.09032258064516129,Interactive
170356,BBB,2013B,forumng,439,145,TMA,19.0,5.0,18.0,0,65.0,-46.0,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0.0,120.0,N,Withdrawn,240.0,unfinished,normal withdrawal,3627.8333333333335,-1.0,10.833333333333334,0.3048611111111111,0.0,-1.4444444444444444,0.0,65.0,18139.166666666668,227.5,95.27521538504475,0.0,49.79999999999999,6.0,0.0,Offline Content
170864,CCC,2014B,forumng,19096,6660,CMA,107.25,6.25,109.25,0,96.5,-26.0,M,Scotland,HE Qualification,90-100%,35-55,0.0,60.0,Y,Distinction,241.0,finished,didn't withdraw,264783.77777777775,2.0,16.055555555555557,2.2010142923005995,0.0,-3.8600000000000003,0.0,133.25,1654898.611111111,1781.0,698.5205772383493,5.25,57.11428571428572,9.0,0.2857142857142857,Offline Content
170874,FFF,2014J,forumng,25512,6564,CMA,182.66666666666666,8.333333333333334,108.25,0,59.083333333333336,-89.0,M,North Region,A Level or Equivalent,20-30%,0-35,0.0,60.0,N,Pass,269.0,finished,didn't withdraw,18702.909090909092,-74.41666666666667,36.90859449192783,0.7184859749915512,0.0,-0.6714015151515151,0.0,271.6666666666667,155857.57575757575,3945.6666666666665,250.06933667215222,1.4242424242424243,5.259541984732825,11.0,-0.3053435114503817,Collaborative
170936,EEE,2014B,forumng,1017,360,TMA,84.33333333333333,24.0,94.0,0,65.66666666666667,-114.0,M,North Western Region,HE Qualification,10-20,35-55,0.0,60.0,N,Pass,241.0,finished,didn't withdraw,827.5,9.666666666666666,2.937795807978364,0.1758298755186722,0.0,-0.5811209439528023,0.0,198.33333333333334,19860.0,830.8333333333334,31.347716788086604,4.541666666666667,3.6086956521739126,8.0,-1.3043478260869565,Offline Content
170943,FFF,2013J,dataplus,33288,10320,CMA,176.5,8.333333333333334,99.33333333333333,0,81.33333333333333,-61.0,M,London Region,A Level or Equivalent,60-70%,0-35,1.0,150.0,N,Pass,268.0,finished,didn't withdraw,29223.0,-77.16666666666667,50.44836182336182,0.796211251435132,1.0,-1.3555555555555556,0.0,237.5,243525.0,6397.083333333333,280.24216397869895,0.9294871794871795,5.638709677419355,13.0,-0.0967741935483871,Interactive
171304,FFF,2013J,dualpane,4077,1038,TMA,54.0,16.666666666666668,64.66666666666667,0,54.333333333333336,-39.0,M,Wales,Lower Than A Level,0-10%,0-35,0.0,60.0,N,Fail,268.0,finished,didn't withdraw,9664.90909090909,10.666666666666666,3.443019943019943,0.46099050203527814,0.0,-1.4298245614035088,0.0,93.0,161081.81818181818,932.0,178.81399045325895,2.9696969696969697,18.9375,11.0,-0.78125,Offline Content
171334,EEE,2014B,forumng,380,77,TMA,33.0,16.0,32.0,0,97.0,-27.0,M,South West Region,A Level or Equivalent,30-40%,35-55,0.0,60.0,N,Withdrawn,241.0,unfinished,normal withdrawal,891.2857142857143,-1.0,5.705882352941177,0.2252519264967398,0.0,-3.730769230769231,0.0,60.0,14260.57142857143,388.0,52.130331176498665,0.0,23.333333333333332,7.0,0.0,Offline Content
